name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Tashkent,2024-03-20,24.3,15,19.3,24.3,15,19.3,4.7,39.1,0.005,100,4.17,rain,0,0,37.1,25.9,52,1006.4,72.2,10.2,105.1,9.2,5,10,2024-03-20T06:26:05,2024-03-20T18:35:29,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-21,17,13,15.2,17,13,15.2,10.4,73.9,6.252,100,8.33,rain,0,0,45.7,18.6,196.1,1011.4,73.1,8.9,121,10.4,6,10,2024-03-21T06:24:24,2024-03-21T18:36:34,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-22,13,7.9,9.6,13,5.4,8.7,7,83.9,23.671,100,8.33,rain,0,0,55.4,22.3,146.3,1018,74.3,9.3,27.5,2.3,1,10,2024-03-22T06:22:43,2024-03-22T18:37:40,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-23,19.6,5,12.7,19.6,1.8,12.2,4.1,60,0,0,0,,0,0,22,18.4,16.8,1015.2,72.1,12.6,175,15.1,6,10,2024-03-23T06:21:01,2024-03-23T18:38:45,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-24,22.1,7.7,14.8,22.1,6,14.2,1.8,43.1,0,0,0,,0,0,12.6,14.8,75.6,1017.3,60.2,12.6,234,20.3,8,10,2024-03-24T06:19:20,2024-03-24T18:39:50,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-25,26,11,18.4,26,11,18.4,-0.4,30.5,0,0,0,,0,0,25.9,22.3,52.6,1016.5,45.8,12.6,242.9,21.1,8,10,2024-03-25T06:17:39,2024-03-25T18:40:56,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-26,27.8,14,19.8,26.6,14,19.8,3.4,36.3,0,0,0,,0,0,42.1,22.3,31.6,1008.5,84.3,12,177.8,15.4,8,10,2024-03-26T06:15:58,2024-03-26T18:42:01,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-27,24,14.8,18.4,24,14.8,18.4,11.6,67,6.9,100,4.17,rain,0,0,28.4,14.8,82.9,1014.4,67.3,11.7,137.9,11.9,6,10,2024-03-27T06:14:17,2024-03-27T18:43:06,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"38583099999,38452099999,UTTT,38457099999"
Tashkent,2024-03-28,17,8,11.8,17,6.7,11.4,7.3,74.9,3.2,100,37.5,rain,0,0,44.3,55.4,315.4,1017.6,70.9,9,69.6,6,5,10,2024-03-28T06:12:36,2024-03-28T18:44:10,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,UTTT
Tashkent,2024-03-29,9,7,8.3,9,5.5,7,6,86,1,100,12.5,rain,0,0,26.6,14.8,167.4,1018.8,81.3,6,97.2,8.4,6,10,2024-03-29T06:10:55,2024-03-29T18:45:15,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,UTTT
Tashkent,2024-03-30,12,7,9.1,12,5,8,2.4,64.3,0,0,0,,0,0,23.4,18.4,251.5,1022.2,76,10,216.6,18.8,8,10,2024-03-30T06:09:14,2024-03-30T18:46:20,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UTTT
Tashkent,2024-03-31,16,3,10.4,16,0.9,9.4,-0.2,50.8,0,0,0,,0,0,23.4,14.8,40.4,1027,0.3,9,267.3,23,9,10,2024-03-31T06:07:34,2024-03-31T18:47:25,0.71,Clear,Clear conditions throughout the day.,clear-day,UTTT
Tashkent,2024-04-01,19,5,12.9,19,4.8,12.5,-1.3,40.8,0,0,0,,0,0,16.9,18.4,35.7,1020.1,80.2,9,220.6,19.1,7,10,2024-04-01T06:05:54,2024-04-01T18:48:29,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,UTTT,38457099999"
Tashkent,2024-04-02,18,9,13.4,18,7.8,13.1,3.1,50.8,0,0,0,,0,0,19.1,18.4,18.8,1018,83.1,9.8,176.8,15.2,6,10,2024-04-02T06:04:14,2024-04-02T18:49:34,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-04-03,17,10,13.1,17,8.4,13,5.6,61.3,0.009,100,8.33,rain,0,0,14,14.8,352.7,1019.8,60.4,7.5,179.7,15.5,7,10,2024-04-03T06:02:34,2024-04-03T18:50:39,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38583099999,38452099999,UTTT,38457099999"
Tashkent,2024-04-04,20,8,14.9,20,6,14.6,4,51.1,0,0,0,,0,0,21.2,18.4,6.7,1017.4,41.3,9.8,268.6,23.4,9,10,2024-04-04T06:00:55,2024-04-04T18:51:43,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-04-05,22,10,16.6,22,8.4,16.4,4.7,48.4,0,0,0,rain,0,0,33.5,25.5,124.6,1015.8,67,9.8,245,21.3,9,10,2024-04-05T05:59:16,2024-04-05T18:52:48,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-04-06,16,9,12.6,16,6.7,12.2,7.4,71.9,7.246,100,8.33,rain,0,0,55.4,37.1,85.1,1017.1,63.3,10.8,155.5,13.3,8,10,2024-04-06T05:57:38,2024-04-06T18:53:53,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-04-07,21.5,7,14.9,21.5,4.3,14.3,5.8,57.9,0,0,0,,0,0,15.1,14.8,30.5,1021.2,34.4,10.7,264.2,22.8,8,10,2024-04-07T05:56:00,2024-04-07T18:54:57,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-04-08,25,11,18.7,25,11,18.7,3.2,38.6,0,0,0,,0,0,18.7,18.4,41.2,1017.8,71,12.6,271.6,23.5,9,10,2024-04-08T05:54:22,2024-04-08T18:56:02,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-04-09,19,12,15.4,19,12,15.4,7.6,61.7,0.085,100,4.17,rain,0,0,42.8,29.5,13.6,1021,75.1,9.6,124.8,10.8,7,10,2024-04-09T05:52:45,2024-04-09T18:57:06,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-04-10,22,9,16.2,22,7.2,15.7,6.5,55.6,0,0,0,,0,0,14.8,14.8,25.5,1020.1,3.2,9.8,280.7,24.2,9,10,2024-04-10T05:51:08,2024-04-10T18:58:11,0.05,Clear,Clear conditions throughout the day.,clear-day,UTTT
Tashkent,2024-04-11,26,11,18.6,26,11,18.6,9.6,57.4,0.2,100,4.17,rain,0,0,19.4,14.8,357,1012.3,62.4,8.3,265,22.9,9,10,2024-04-11T05:49:32,2024-04-11T18:59:15,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,UTTT
Tashkent,2024-04-12,22,14,17.9,22,14,17.9,12.5,71.9,1.6,100,29.17,rain,0,0,43.2,18.4,333.3,1009.8,88.6,6.8,109.6,9.5,5,10,2024-04-12T05:47:57,2024-04-12T19:00:20,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,UTTT
